NU_ANO_CENSO;NO_MUNICIPIO;CO_MUNICIPIO;NO_MESORREGIAO;CO_MESORREGIAO;NO_MICRORREGIAO;CO_MICRORREGIAO;CO_ENTIDADE;NO_ENTIDADE;TP_DEPENDENCIA;TP_SITUACAO_FUNCIONAMENTO;IN_AGUA_INEXISTENTE;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_INEXISTENTE;IN_AREA_VERDE;IN_AUDITORIO;IN_BIBLIOTECA;IN_BIBLIOTECA_SALA_LEITURA;IN_LABORATORIO_CIENCIAS;IN_LABORATORIO_INFORMATICA;IN_PARQUE_INFANTIL;IN_QUADRA_ESPORTES;IN_QUADRA_ESPORTES_COBERTA;IN_QUADRA_ESPORTES_DESCOBERTA;IN_REFEITORIO;IN_SALA_DIRETORIA;IN_SALA_LEITURA;IN_SALA_PROFESSOR;IN_SECRETARIA;IN_SALA_ATENDIMENTO_ESPECIAL;IN_COMPUTADOR;IN_EQUIP_IMPRESSORA;IN_EQUIP_SOM;IN_EQUIP_TV;IN_EQUIP_MULTIMIDIA;IN_INTERNET;IN_ALIMENTACAO;TP_AEE;TP_ATIVIDADE_COMPLEMENTAR;IN_MEDIACAO_PRESENCIAL;IN_MEDIACAO_SEMIPRESENCIAL;IN_MEDIACAO_EAD;QT_MAT_BAS;QT_MAT_INF;QT_MAT_INF_CRE;QT_MAT_INF_PRE;QT_MAT_FUND;QT_MAT_FUND_AI;QT_MAT_FUND_AF;QT_MAT_MED;QT_MAT_EJA_FUND;QT_MAT_ESP;QT_MAT_INF_INT;QT_MAT_INF_CRE_INT;QT_MAT_FUND_INT;QT_MAT_FUND_AI_INT;QT_MAT_FUND_AF_INT;QT_DOC_INF;QT_DOC_FUND;QT_DOC_FUND_AI;QT_DOC_FUND_AF;QT_DOC_EJA_FUND;QT_DOC_ESP;QT_TUR_INF;QT_TUR_FUND;QT_TUR_FUND_AI;QT_TUR_FUND_AF;QT_TUR_EJA_FUND;QT_TUR_ESP
2020;Águas Formosas;3100906;Vale do Mucuri;3104;Nanuque;31016;31355330;CENTRO MUNICIPAL DE EDUCACAO INFANTIL BETANIA PINTO DE OLIVEIRA;3;1;0;0;0;1;0;1;1;0;0;1;0;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;237;237;106;131;0;0;0;0;0;2;44;44;0;0;0;16;0;0;0;0;2;17;0;0;0;0;2
2020;Águas Formosas;3100906;Vale do Mucuri;3104;Nanuque;31016;31367125;CEMEI AQUARELA;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;136;136;106;30;0;0;0;0;0;2;23;23;0;0;0;10;0;0;0;0;2;10;0;0;0;0;2
2020;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31149811;EM JOSE RIBEIRO NEVES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;8;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0
2020;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31149918;ESCOLA MUNICIPAL SANTA FE;3;1;0;0;0;0;1;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;1;1;1;1;1;1;0;0;1;0;0;250;0;0;0;250;250;0;0;0;11;0;0;0;0;0;0;15;15;0;0;9;0;15;15;0;0;8
2020;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31149977;EM CECILIA MEIRELES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;122;0;0;0;122;122;0;0;0;2;0;0;0;0;0;0;9;8;1;0;1;0;11;10;1;0;2
2020;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31213080;EM DUQUE DE CAXIAS;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;112;0;0;0;112;53;59;0;0;1;0;0;0;0;0;0;11;5;6;0;6;0;9;5;4;0;1
2020;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31240842;PEM PEQUENO POLEGAR;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;35;35;0;35;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
2020;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31240851;PEM TRES PORQUINHOS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;4;4;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
2020;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31240869;PEM MENINO JESUS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;1;0;0;66;66;0;66;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0
2020;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31240885;ESCOLA MUNICIPAL PINGO DE GENTE;3;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;160;160;41;119;0;0;0;0;0;3;35;8;0;0;0;8;0;0;0;0;2;8;0;0;0;0;2
2020;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31240893;PEM PEQUENO PRINCIPE;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;21;21;0;21;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1
2020;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31240907;PEM CHAPEUZINHO VERMELHO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;20;20;0;20;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
2020;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31240923;PEM STA CRUZ;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;22;22;0;22;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
2020;Ataléia;3104700;Vale do Mucuri;3104;Teófilo Otoni;31015;31312444;CESU DE ATALEIA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1;0;0;0;1;0;26;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0
2020;Bertópolis;3106606;Vale do Mucuri;3104;Nanuque;31016;31150142;EM PEDRO ALVARES CABRAL;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;13;0;0;0;13;13;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;2;0;2;0;0
2020;Bertópolis;3106606;Vale do Mucuri;3104;Nanuque;31016;31239461;EM PROF WALDEMAR MENDES DE CASTRO;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;199;0;0;0;187;187;0;0;12;3;0;0;0;0;0;0;12;12;0;3;4;0;10;10;0;1;2
2020;Bertópolis;3106606;Vale do Mucuri;3104;Nanuque;31016;31327093;EM INFANTIL MUNDO MAGICO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;25;25;0;25;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
2020;Bertópolis;3106606;Vale do Mucuri;3104;Nanuque;31016;31368865;CEMEI DONA JOSEFA SUCUPIRA JARDIM;3;1;0;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;153;153;85;68;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;9;0;0;0;0;0
2020;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31146552;ESCOLA MUNICIPAL MARIA RIBEIRO TAVARES;3;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;294;63;0;63;231;231;0;0;0;12;0;0;0;0;0;3;11;11;0;0;6;3;10;10;0;0;5
2020;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31146587;EM DR MANOEL ESTEVES OTONI;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;469;46;0;46;423;167;256;0;0;18;0;0;0;0;0;2;21;8;13;0;16;2;15;7;8;0;8
2020;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31146609;EM AYMAR WESTIN NOBRE;3;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;252;79;0;79;173;173;0;0;0;6;0;0;0;0;0;5;8;8;0;0;4;4;8;8;0;0;4
2020;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31146617;EM PRES TANCREDO NEVES;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;1;1;1;0;0;1;0;0;58;12;0;12;46;46;0;0;0;5;0;0;0;0;0;1;4;2;3;0;4;1;3;1;2;0;3
2020;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31146641;EM DO POV DE FRANCISCO SA;3;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;1;1;0;0;1;0;0;65;17;0;17;48;48;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;1;2;0;2;0;0
2020;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31150924;EM BRAZILINO RODRIGUES DE SOUZA;3;1;0;0;0;1;0;1;1;0;1;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;0;0;1;0;0;131;15;0;15;116;66;50;0;0;3;0;0;0;0;0;2;12;2;11;0;10;1;5;1;4;0;3
2020;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31151025;EM OSCAR JOAO KRETLI;3;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1;1;0;0;1;0;0;166;20;0;20;146;72;74;0;0;3;0;0;0;0;0;2;14;6;9;0;9;1;9;5;4;0;2
2020;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31151220;EM SAO JOSE;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;0;0;36;8;0;8;28;28;0;0;0;0;0;0;0;0;0;0;4;3;2;0;0;0;3;2;1;0;0
2020;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31213187;PEM SITIO DO PICA PAU AMARELO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;15;9;0;9;6;6;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0;0;0
2020;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31279161;EM PROFA ARMINDA LOPES RIBEIRO;3;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;369;97;0;97;261;261;0;0;11;14;0;0;0;0;0;6;10;10;0;1;7;5;10;10;0;1;6
2020;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31350036;CENTRO MUNICIPAL DE EDUCACAO INFANTIL ELIR DE CASTRO PINTO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;1;1;0;0;1;0;0;74;74;74;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0
2020;Carlos Chagas;3113701;Vale do Mucuri;3104;Nanuque;31016;31365440;EM NELSON LISBOA DE MATOS;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;64;13;0;13;51;51;0;0;0;0;0;0;0;0;0;2;4;2;3;0;0;1;3;1;2;0;0
2020;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31151921;EM ANTONIO NUNES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;35;7;0;7;28;28;0;0;0;3;0;0;12;12;0;1;3;0;3;0;2;1;2;0;2;0;1
2020;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31151955;EM MARGARIDA BARROS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;1;0;0;50;14;0;14;36;36;0;0;0;1;0;0;11;11;0;1;4;2;3;0;2;1;3;1;2;0;1
2020;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31152005;EM COSTA E SILVA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;41;13;0;13;28;28;0;0;0;0;0;0;9;9;0;1;3;0;3;0;0;1;2;0;2;0;0
2020;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31152081;EM FRANCISCO RODRIGUES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;30;10;0;10;20;20;0;0;0;1;0;0;0;0;0;1;2;0;2;0;2;1;1;0;1;0;1
2020;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31152099;EM PORFIRIO FERREIRA;3;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;80;22;0;22;58;58;0;0;0;1;0;0;14;14;0;1;5;4;2;0;2;1;4;3;1;0;1
2020;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31152102;EM FREI ALVARO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;42;11;0;11;31;31;0;0;0;1;0;0;13;13;0;1;3;0;3;0;2;1;2;0;2;0;1
2020;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31152242;EM JOAQUIM MOREIRA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;11;0;0;0;11;11;0;0;0;1;0;0;0;0;0;0;2;0;2;0;2;0;1;0;1;0;1
2020;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31152331;EM JOSE LOPES GOMES;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;0;1;1;0;0;62;16;0;16;46;46;0;0;0;0;0;0;17;17;0;1;4;2;3;0;0;1;3;1;2;0;0
2020;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31290386;CENTRO INFANTIL MUNICIPAL PRIMEIROS PASSOS;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;175;175;49;126;0;0;0;0;0;4;0;0;0;0;0;9;0;0;0;0;4;9;0;0;0;0;4
2020;Catuji;3115458;Vale do Mucuri;3104;Teófilo Otoni;31015;31326771;EM DE ENSINO FUNDAMENTAL DE CATUJI;3;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1;0;0;246;0;0;0;246;246;0;0;0;9;0;0;47;47;0;0;12;12;0;0;8;0;11;11;0;0;7
2020;Crisólita;3120151;Vale do Mucuri;3104;Nanuque;31016;31145971;ESCOLA MUNICIPAL DA FAZENDA AVENIDA;3;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;324;53;0;53;271;145;126;0;0;3;0;0;0;0;0;3;19;11;10;0;10;3;14;8;6;0;2
2020;Crisólita;3120151;Vale do Mucuri;3104;Nanuque;31016;31277118;PEM GENTE INOCENTE;3;1;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;84;84;0;84;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0
2020;Crisólita;3120151;Vale do Mucuri;3104;Nanuque;31016;31289469;CRECHE MUN PEIXINHO DOURADO;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;37;37;37;0;0;0;0;0;0;0;37;37;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0
2020;Crisólita;3120151;Vale do Mucuri;3104;Nanuque;31016;31289477;CRECHE CIRANDINHA;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;31;31;31;0;0;0;0;0;0;0;31;31;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0
2020;Crisólita;3120151;Vale do Mucuri;3104;Nanuque;31016;31349704;EM JOAO GONCALVES DA ROCHA;3;1;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;235;0;0;0;235;235;0;0;0;2;0;0;0;0;0;0;13;13;0;0;4;0;11;11;0;0;2
2020;Franciscópolis;3126752;Vale do Mucuri;3104;Teófilo Otoni;31015;31154253;EM VICENTE MACEDO;3;1;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;282;0;0;0;263;263;0;0;19;8;0;0;0;0;0;0;16;16;0;7;8;0;14;14;0;2;6
2020;Franciscópolis;3126752;Vale do Mucuri;3104;Teófilo Otoni;31015;31350052;EM PROFESSORA AUREA SOUTO;3;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;1;0;0;11;0;0;0;11;11;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;1;0;0
